asin,name,date,rating,review,
B017ICN80G,Society-Tea-Premium-Packet-1000g,2019-03-24,5,"Very good taste. Feel the rich aroma. Very refreshing. After tasting several brands, found this tea with the premium flavor I was looking for. I will buy only this Society Premium tea moving forward.",
B017ICN80G,Society-Tea-Premium-Packet-1000g,2019-07-16,5,The flavous is awesome and packs a punch. It's on the stronger side of the spectrum so those who prefer a lighter flavour should look for something else. The delivery was fast and reacher here a good condition.,
B017ICN80G,Society-Tea-Premium-Packet-1000g,2018-08-23,5,Excellent tea very very strong tea previous i used taj mahal tea that's a very very worst product love you society Premium tea,
B017ICN80G,Society-Tea-Premium-Packet-1000g,2018-09-01,5,Strong tea. I prefer it this way.,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-09-12,3,Average,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-08-23,1,waste product,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-07-19,5,Super stuff,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-09-17,1,Useless,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-06-20,5,Too good,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-09-12,3,Average,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-08-23,1,waste product,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-07-19,5,Super stuff,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-09-17,1,Useless,
B083X1NMTM,Society-Tea-Daily-Masala-Premix,2020-06-20,5,Too good,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-06-28,5,The tea is light in flavour but tastes good... people who prefer having strong flavour of tea will not like this...,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2020-09-13,3,I'm a new mom and trust me every second is important to me. Society one minute tea saves a lot of my time. I don't have to wait for tea to boil or anything. Just a cup of hot water and a tea bag is all I need.,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2020-09-07,5,Excellent dilute out of premix tried till time. Good test perfect no difference found compare to daily tea prepared with tea milk sugar and masala,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2018-01-02,5,"This one-minute tea is perfect for all hardcore tea lovers. It may not be as good as a thorough-boiled tea in your house but it is way, way better than those futile tea bags that add no taste to the hot water. Perfect for office use or while you travel, it shall surely make you feel home, wherever you are. :)",
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-03-14,5,"I love the taste of this flavour.. Easy to make, hope they bring larger packs with 100 sachets or something.",
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-09-27,2,"We were disappointed in the quality of the product. Society is known for strong tea. However, after having the Girnar premix teas, this one was mild and had very little flavour or smell of cardamom.",
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-09-25,3,"very light tea. At similar prices, very good flavoured tea is available. got it wrong bcoz of the brand name",
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-06-03,5,Good tea at a good price.,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-02-09,1,Worst Taste Ever nowhere near to my office godrej cardimon tea machine.,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-01-21,2,Ok . Not a strong taste,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-06-28,5,The tea is light in flavour but tastes good... people who prefer having strong flavour of tea will not like this...,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2020-09-13,3,I'm a new mom and trust me every second is important to me. Society one minute tea saves a lot of my time. I don't have to wait for tea to boil or anything. Just a cup of hot water and a tea bag is all I need.,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2020-09-07,5,Excellent dilute out of premix tried till time. Good test perfect no difference found compare to daily tea prepared with tea milk sugar and masala,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2018-01-02,5,"This one-minute tea is perfect for all hardcore tea lovers. It may not be as good as a thorough-boiled tea in your house but it is way, way better than those futile tea bags that add no taste to the hot water. Perfect for office use or while you travel, it shall surely make you feel home, wherever you are. :)",
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-03-14,5,"I love the taste of this flavour.. Easy to make, hope they bring larger packs with 100 sachets or something.",
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-09-27,2,"We were disappointed in the quality of the product. Society is known for strong tea. However, after having the Girnar premix teas, this one was mild and had very little flavour or smell of cardamom.",
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-09-25,3,"very light tea. At similar prices, very good flavoured tea is available. got it wrong bcoz of the brand name",
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-06-03,5,Good tea at a good price.,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-02-09,1,Worst Taste Ever nowhere near to my office godrej cardimon tea machine.,
B01NCZ0GAF,Society-Tea-Minute-Ginger-Lemongrass,2019-01-21,2,Ok . Not a strong taste,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-05-22,5,Good packaging nice flavour,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-10-06,3,M not satisfied with the total amount as it costs 230 each but then it came out to be 634 for two masala teas which is not value for money then .Guys be careful whoever is going to buy this.,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-07-08,1,IT TASTES LIKE CARDAMMOM POWDER AND GINER,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-06-15,1,"No scope provided, jar quotes that use of the scope provided but didnt receive any measuring scope",
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-07-29,5,Nice flavour,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-08-27,5,I am regular customer of society  instant tea,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-08-07,3,Good but not great,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2017-07-02,5,"Quick,easy to make & tasty too.",
B06Y575GXS,Society-Minute-Tea-Masala-500g,2017-11-19,5,Awesome product. Worth the price and convenience. The taste is amazing.,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2019-08-04,5,Best,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-05-22,5,Good packaging nice flavour,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-10-06,3,M not satisfied with the total amount as it costs 230 each but then it came out to be 634 for two masala teas which is not value for money then .Guys be careful whoever is going to buy this.,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-07-08,1,IT TASTES LIKE CARDAMMOM POWDER AND GINER,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-06-15,1,"No scope provided, jar quotes that use of the scope provided but didnt receive any measuring scope",
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-07-29,5,Nice flavour,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-08-27,5,I am regular customer of society  instant tea,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2020-08-07,3,Good but not great,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2017-07-02,5,"Quick,easy to make & tasty too.",
B06Y575GXS,Society-Minute-Tea-Masala-500g,2017-11-19,5,Awesome product. Worth the price and convenience. The taste is amazing.,
B06Y575GXS,Society-Minute-Tea-Masala-500g,2019-08-04,5,Best,
B07RLLV5BW,Tata-Tea-Gold-500g,2018-10-28,5,"It is strong and tastes very good. After trying almost 10 different brands of tea, I have found the one I like. I have tried Taj Mahal, Red label, RCM and many different others.I like my tea strong and for that you don't have to add too much of this tea. It is not just too strong tea, it tastes good. Most in my family like it and this is the one we are going to use from now on along with Red Label for those who like Red Label more.And Amazon, from time to time, provides good discounts on products and makes them affordable for all. Btw, it sells for 355 next door mall when Amazon is selling it for 385. I know shipping costs, so it is ok.",
B07RLLV5BW,Tata-Tea-Gold-500g,2017-01-24,4,"We in our family have switched from Red Label to Tata Tea Gold now.Red Label is not bad, its just this one is better.This tea is perfect blend of aroma, taste and strong nature of tea. This is perfectly balanced tea between taste and kadak chai.Wagh bakri Tea is too strong with awful taste and Red Label is not so strong but taste good.This one got balanced both of it. So a must buy.",
B07RLLV5BW,Tata-Tea-Gold-500g,2016-09-02,3,"Received d product safe n intact But first time I received the very OLD dated products tea powder 7.5 month older and Ketchup is also 7.5 month older...:(Ketchup is to be used within 1.5 month... that to 1kg I have ordered.. :(sir, before this order I purchased Tata Tea Powder two months ago that product was received with Mfg. date 03/2017...!!! but now I received 2016 Mfg productsLoosing faith on Grocery Order...:(",
B07RLLV5BW,Tata-Tea-Gold-500g,2019-06-24,1,The quality of the item is not up to the mark. The flavor and the strong test that we (me & my family) found in local shops of ₹10 pack of this tea is missing here.This item is fully useless in case of making liquor tea(red tea). If less liquor is given the tea seems nothing but boiled water & if given more the tea becomes black. I got stuck with this 500gm tea.,
B07RLLV5BW,Tata-Tea-Gold-500g,2018-10-20,3,I have been using this product for more than three years but I always purchased 500 gm and 250 gm pack but this is the first time that I have purchased 1 kg pack with the expectation that the quality would be same but alas! this 1 kg pack has too much dust tea and very less leaf tea compared to 500 gm or 250 gm pack.Regarding price it is competitive than market price and regarding delivery I would give amazon one star.,
B07RLLV5BW,Tata-Tea-Gold-500g,2017-09-06,5,Got it on deal arnd @190 rs.,
B07RLLV5BW,Tata-Tea-Gold-500g,2019-06-23,4,"Reviewing CTC tea can be tricky: everyone has their own preferences. Flavour profiles that one has become accustomed to often determines how one reacts to a new tea.For the purpose of making milk tea,  this particular brand is quite good: a strong combination of good colour, definitely pleasing fragrance and taste that's firm but not too overpowering.This is a good option for someone used to tee leaves made by the likes of Wagh Bakri. This has slightly more liquor to it than the Wagh Bakhri and the fragrance spectrum is a bit wider.If you're the type who likes your Tata Agni and similar robust and bolder tea leaves then this may not be what you're looking for.It's price point is on the higher side and may be a factor for many. That said,  if you enjoy that one good cup a day,  it's a worthy buy-in.My recommendation: certainly worth a try especially if you like a good,  developed flavour in your cuppa.",
